contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist 4,Short Term - Berkeley",000009503,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009504,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009504,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009504,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009505,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009505,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009505,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009506,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009506,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009506,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009507,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009507,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009507,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009508,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009508,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009508,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009509,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009509,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009509,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009510,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009510,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009510,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009511,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009511,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009511,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009512,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009512,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009512,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009513,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009513,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009513,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009514,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009514,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009514,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009515,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009515,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009515,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009516,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009516,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009516,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009517,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009517,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009517,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009518,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009518,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009518,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009519,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009519,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009519,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009520,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009520,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009520,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009521,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009521,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009521,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009522,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009522,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009522,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009523,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009523,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009523,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009524,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009524,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009524,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009525,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009525,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009525,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009526,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009526,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009526,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009527,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009527,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009527,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009528,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009528,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009528,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009529,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009529,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009529,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009530,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009530,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009530,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009531,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009531,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009531,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009532,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009532,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009532,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009533,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009533,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009533,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009534,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009534,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009534,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009535,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009535,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009535,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009536,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009536,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009536,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009537,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009537,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009537,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009538,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009538,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009538,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009539,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009539,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009539,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009540,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009540,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009540,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009541,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009541,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009541,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009542,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009542,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009542,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009543,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009543,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009543,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009544,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009544,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009544,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009545,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009545,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009545,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009546,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009546,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009546,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009547,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009547,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009547,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009548,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009548,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009548,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009549,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009549,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009549,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009550,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009550,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009550,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009551,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009551,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009551,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009552,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009552,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009552,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009553,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009553,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009553,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009554,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009554,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009554,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009555,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009555,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009555,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009556,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009556,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009556,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009557,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009557,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009557,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009558,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009558,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009558,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009559,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009559,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009559,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009560,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009560,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009560,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009561,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009561,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009561,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009562,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009562,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009562,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009563,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009563,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009563,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009564,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009564,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009564,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009565,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009565,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009565,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009566,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009566,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009566,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009567,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009567,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009567,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009568,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009568,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009568,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009569,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009569,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009569,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009570,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009570,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009570,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009571,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009571,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009571,0000001,Election Day - 400C,208200,3,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009572,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009572,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009572,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009573,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009573,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009573,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009574,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009574,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009574,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009575,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009575,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009575,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009576,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009576,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009576,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009577,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009577,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009577,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009578,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009578,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009578,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009579,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009579,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009579,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009580,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009580,0000001,Election Day - 400C,208200,2,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009580,0000001,Election Day - 400C,208200,3,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009581,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009581,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009581,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009582,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009582,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009582,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009583,0000001,Election Day - 400C,208200,1,BEN GOULD,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009583,0000001,Election Day - 400C,208200,2,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009583,0000001,Election Day - 400C,208200,3,NA,0,1
"Member, City Council, Dist 4,Short Term - Berkeley",000009584,0000001,Election Day - 400C,208200,1,KATE HARRISON,0,0
"Member, City Council, Dist 4,Short Term - Berkeley",000009584,0000001,Election Day - 400C,208200,2,BEN GOULD,0,0
