contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194008,0000048,Vote by Mail - 400C,208800,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194008,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194008,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194009,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194009,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194009,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194010,0000048,Vote by Mail - 400C,208800,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194010,0000048,Vote by Mail - 400C,208800,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194010,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194011,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194011,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194011,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194012,0000048,Vote by Mail - 400C,208800,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194012,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194012,0000048,Vote by Mail - 400C,208800,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194013,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194013,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194013,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194014,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194014,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194014,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194015,0000048,Vote by Mail - 400C,208800,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194015,0000048,Vote by Mail - 400C,208800,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194015,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194016,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194016,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194016,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194017,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194017,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194017,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194018,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194018,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194018,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194019,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194019,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194019,0000048,Vote by Mail - 400C,208800,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194020,0000048,Vote by Mail - 400C,208800,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194020,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194020,0000048,Vote by Mail - 400C,208800,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194021,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194021,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194021,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194022,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194022,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194022,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194023,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194023,0000048,Vote by Mail - 400C,208800,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194023,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194024,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194024,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194024,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194025,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194025,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194025,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194026,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194026,0000048,Vote by Mail - 400C,208800,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194026,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194027,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194027,0000048,Vote by Mail - 400C,208800,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194027,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194028,0000048,Vote by Mail - 400C,208800,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194028,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194028,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194029,0000048,Vote by Mail - 400C,208800,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194029,0000048,Vote by Mail - 400C,208800,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194029,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194030,0000048,Vote by Mail - 400C,208800,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194030,0000048,Vote by Mail - 400C,208800,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194030,0000048,Vote by Mail - 400C,208800,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194031,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194031,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194031,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194032,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194032,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194032,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194033,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194033,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194033,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194034,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194034,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194034,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194035,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194035,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194035,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194036,0000048,Vote by Mail - 400C,208800,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194036,0000048,Vote by Mail - 400C,208800,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194036,0000048,Vote by Mail - 400C,208800,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194037,0000048,Vote by Mail - 400C,208800,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194037,0000048,Vote by Mail - 400C,208800,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194037,0000048,Vote by Mail - 400C,208800,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194038,0000048,Vote by Mail - 400C,208800,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194038,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194038,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194039,0000048,Vote by Mail - 400C,208800,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194039,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194039,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194040,0000048,Vote by Mail - 400C,208800,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194040,0000048,Vote by Mail - 400C,208800,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000194040,0000048,Vote by Mail - 400C,208800,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195765,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195765,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195765,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195766,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195766,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195766,0000049,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195767,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195767,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195767,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195768,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195768,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195768,0000049,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195769,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195769,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195769,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195770,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195770,0000049,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195770,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195771,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195771,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195771,0000049,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195772,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195772,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195772,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195773,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195773,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195773,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195774,0000049,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195774,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195774,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195775,0000049,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195775,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195775,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195776,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195776,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195776,0000049,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195777,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195777,0000049,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195777,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195778,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195778,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195778,0000049,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195779,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195779,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195779,0000049,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195780,0000049,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195780,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195780,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195781,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195781,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195781,0000049,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195782,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195782,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195782,0000049,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195783,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195783,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195783,0000049,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195784,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195784,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195784,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195785,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195785,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195785,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195786,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195786,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195786,0000049,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195787,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195787,0000049,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195787,0000049,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195788,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195788,0000049,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195788,0000049,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195789,0000049,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195789,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195789,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195790,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195790,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195790,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195791,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195791,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195791,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195792,0000049,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195792,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195792,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195793,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195793,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195793,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195794,0000049,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195794,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195794,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195795,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195795,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195795,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195796,0000049,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195796,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195796,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195797,0000049,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195797,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195797,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195798,0000049,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195798,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195798,0000049,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195799,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195799,0000049,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195799,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195800,0000049,Vote by Mail - 400C,204510,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195800,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195800,0000049,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195801,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195801,0000049,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195801,0000049,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195802,0000049,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195802,0000049,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195802,0000049,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195803,0000049,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000195803,0000049,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
